cond;etac;lg;catpri18;COUNT;PERCENT;DURM;MX;MN;SD
3;2;15;6.1.7;2;0.6872852233676975;01:05:00.001000;01:20:00.004000;00:49:59.998000;00:21:12.793000
3;2;15;7.3.1;2;0.6872852233676975;00:24:59.999000;00:40:00.002000;00:09:59.996000;00:21:12.793000
3;2;16;5.2.1;70;79.54545454545455;01:31:25.717000;02:39:59.999000;00:09:59.996000;00:41:13.407000
3;2;16;5.2.2;11;12.500000000000002;01:18:10.907000;03:09:59.996000;00:09:59.996000;01:11:14.916000
3;2;16;5.1.9;4;4.545454545454546;00:17:30.002000;00:29:59.997000;00:09:59.996000;00:09:34.456000
3;2;16;5.2.9;2;2.272727272727273;01:14:59.997000;02:19:59.998000;00:09:59.996000;01:31:55.430000
3;2;17;5.1.9;29;87.87878787878788;01:48:37.238000;05:10:00.002000;00:09:59.996000;01:28:18.385000
3;2;17;0.2.1;3;9.090909090909092;00:13:20.004000;00:20:00.001000;00:09:59.996000;00:05:46.412000
3;2;18;5.2.3;5;62.5;02:03:59.999000;03:00:00;00:29:59.997000;01:01:53.221000
3;2;18;5.2.9;2;25.0;00:29:59.997000;00:29:59.997000;00:29:59.997000;00:00:00
3;2;19;5.1.9;8;21.621621621621625;01:08:45.004000;01:50:00.001000;00:29:59.997000;00:26:25.423000
3;2;19;7.3.2;5;13.513513513513512;01:07:59.998000;01:50:00.001000;00:49:59.998000;00:23:52.477000
3;2;19;3.8.1;4;10.810810810810812;00:42:30.001000;01:09:59.999000;00:20:00.001000;00:26:17.975000
3;2;19;4.2.3;3;8.108108108108109;01:09:59.999000;02:10:00.002000;00:29:59.997000;00:52:54.898000
3;2;19;6.1.1;3;8.108108108108109;00:43:20.001000;01:39:59.996000;00:09:59.996000;00:49:19.727000
3;2;19;7.3.9;3;8.108108108108109;01:36:39.997000;02:30:00.003000;00:09:59.996000;01:15:43.128000
3;2;19;0.2.1;2;5.405405405405405;00:45:00;01:20:00.004000;00:09:59.996000;00:49:29.844000
3;2;19;5.2.9;2;5.405405405405405;00:45:00;01:00:00.003000;00:29:59.997000;00:21:12.793000
3;2;20;4.3.2;225;76.53061224489795;00:54:24.002000;03:40:00.002000;00:09:59.996000;00:31:47.271000
3;2;20;4.1.1;19;6.462585034013605;01:11:03.157000;02:50:00.004000;00:09:59.996000;00:51:31.245000
3;2;20;4.3.3;11;3.741496598639455;00:48:10.909000;01:59:59.997000;00:09:59.996000;00:35:26.710000
3;2;20;5.1.9;11;3.741496598639455;00:20:00.001000;00:49:59.998000;00:09:59.996000;00:16:07.473000
3;2;20;3.8.4;7;2.380952380952381;00:42:51.428000;01:39:59.996000;00:09:59.996000;00:33:01.342000
3;2;20;7.1.1;5;1.7006802721088436;00:26:00.004000;01:30:00;00:09:59.996000;00:35:46.625000
3;2;20;5.2.9;4;1.3605442176870748;00:27:29.998000;00:40:00.002000;00:09:59.996000;00:12:34.980000
3;2;20;0.2.1;3;1.020408163265306;00:40:00.002000;01:00:00.003000;00:09:59.996000;00:26:27.453000
3;2;20;5.1.3;3;1.020408163265306;01:43:20.004000;02:30:00.003000;00:09:59.996000;01:20:49.744000
3;2;21;3.8.1;92;32.280701754385966;00:57:43.042000;04:20:00.004000;00:09:59.996000;00:46:03.331000
3;2;21;6.1.1;64;22.45614035087719;00:58:07.501000;03:00:00;00:09:59.996000;00:42:38.736000
3;2;21;3.8.3;56;19.649122807017545;00:54:49.283000;02:30:00.003000;00:09:59.996000;00:37:04.463000
3;2;21;5.1.9;25;8.771929824561402;00:59:11.999000;03:09:59.996000;00:09:59.996000;00:56:20.469000
3;2;21;3.4.4;15;5.263157894736842;00:43:20.001000;01:59:59.997000;00:09:59.996000;00:34:46.690000
3;2;21;0.2.1;7;2.4561403508771926;00:27:08.571000;01:00:00.003000;00:09:59.996000;00:17:59.680000
3;2;21;3.8.4;7;2.4561403508771926;00:51:25.716000;01:59:59.997000;00:09:59.996000;00:37:36.422000
3;2;21;5.1.1;3;1.0526315789473684;00:53:19.997000;01:30:00;00:20:00.001000;00:35:07.132000
3;2;21;5.1.4;3;1.0526315789473684;00:43:20.001000;01:00:00.003000;00:29:59.997000;00:15:16.514000
3;2;21;6.1.2;3;1.0526315789473684;00:49:59.998000;01:20:00.004000;00:09:59.996000;00:36:03.335000
3;2;21;7.1.1;3;1.0526315789473684;00:43:20.001000;01:20:00.004000;00:09:59.996000;00:35:07.132000
3;2;21;4.2.3;2;0.7017543859649122;01:09:59.999000;01:39:59.996000;00:40:00.002000;00:42:25.586000
3;2;22;6.1.1;30;27.522935779816518;01:21:59.996000;04:30:00;00:09:59.996000;01:10:58.414000
3;2;22;3.4.1;16;14.67889908256881;02:02:29.996000;04:30:00;00:29:59.997000;01:05:28.357000
3;2;22;3.4.9;10;9.174311926605506;02:53:00.001000;05:50:00.004000;00:40:00.002000;01:47:23.911000
3;2;22;0.2.1;8;7.339449541284405;00:42:30.001000;03:00:00;00:09:59.996000;00:56:45.456000
3;2;22;6.2.1;6;5.504587155963304;01:58:19.998000;03:49:59.998000;00:09:59.996000;01:19:05.943000
3;2;22;3.4.2;5;4.587155963302753;01:00:00.003000;01:50:00.001000;00:20:00.001000;00:40:37.214000
3;2;22;3.4.4;4;3.6697247706422025;00:47:29.999000;01:20:00.004000;00:09:59.996000;00:28:43.369000
3;2;22;4.2.9;4;3.6697247706422025;01:59:59.997000;04:50:00.001000;00:40:00.002000;01:55:10.860000
3;2;22;5.1.9;4;3.6697247706422025;01:50:00.001000;02:30:00.003000;00:40:00.002000;00:49:39.936000
3;2;22;6.1.3;4;3.6697247706422025;01:25:00.002000;02:30:00.003000;00:09:59.996000;01:06:04.844000
3;2;22;3.4.3;3;2.752293577981652;00:23:20;00:49:59.998000;00:09:59.996000;00:23:05.640000
3;2;22;0.3.1;2;1.8348623853211012;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;2;22;3.2.3;2;1.8348623853211012;01:05:00.001000;01:20:00.004000;00:49:59.998000;00:21:12.793000
3;2;22;4.1.1;2;1.8348623853211012;02:24:59.996000;03:00:00;01:50:00.001000;00:49:29.844000
3;2;22;5.2.9;2;1.8348623853211012;02:55:00.002000;03:00:00;02:50:00.004000;00:07:04.267000
3;2;22;6.1.2;2;1.8348623853211012;00:35:00.004000;01:00:00.003000;00:09:59.996000;00:35:21.319000
3;2;22;6.1.9;2;1.8348623853211012;00:29:59.997000;00:49:59.998000;00:09:59.996000;00:28:17.060000
3;2;23;5.3.1;221;42.82945736434109;01:14:12.486000;09:29:59.997000;00:09:59.996000;01:21:09.694000
3;2;23;0.2.1;70;13.565891472868218;00:35:34.287000;01:59:59.997000;00:09:59.996000;00:21:38.704000
3;2;23;0.3.1;37;7.170542635658914;00:14:03.247000;00:40:00.002000;00:09:59.996000;00:07:14.955000
3;2;23;3.8.1;26;5.038759689922481;00:29:36.920000;01:30:00;00:09:59.996000;00:27:03.162000
3;2;23;3.8.3;25;4.844961240310078;00:53:35.998000;04:39:59.996000;00:09:59.996000;00:56:38
3;2;23;6.1.1;24;4.651162790697676;00:52:55.001000;02:39:59.999000;00:09:59.996000;00:46:51.352000
3;2;23;3.2.4;19;3.6821705426356592;00:18:25.263000;00:40:00.002000;00:09:59.996000;00:09:34.914000
3;2;23;5.1.9;19;3.6821705426356592;00:25:15.793000;01:50:00.001000;00:09:59.996000;00:24:21.076000
3;2;23;8.1.2;11;2.1317829457364343;01:29:05.456000;03:00:00;00:20:00.001000;00:59:54.542000
3;2;23;5.1.1;9;1.744186046511628;00:18:53.335000;00:49:59.998000;00:09:59.996000;00:15:21.957000
3;2;23;7.3.2;9;1.744186046511628;00:54:26.663000;01:09:59.999000;00:29:59.997000;00:11:18.231000
3;2;23;0.1.1;8;1.550387596899225;01:11:15.003000;01:59:59.997000;00:09:59.996000;00:35:37.925000
3;2;23;6.1.6;8;1.550387596899225;00:40:00.002000;01:30:00;00:09:59.996000;00:29:16.624000
3;2;23;6.1.4;7;1.356589147286822;00:34:17.141000;01:00:00.003000;00:09:59.996000;00:17:10.951000
3;2;23;8.3.1;5;0.9689922480620157;00:33:59.999000;01:09:59.999000;00:09:59.996000;00:26:04.609000
3;2;23;3.1.1;4;0.7751937984496124;00:22:30;00:49:59.998000;00:09:59.996000;00:18:55.780000
3;2;23;8.1.1;4;0.7751937984496124;00:24:59.999000;00:40:00.002000;00:09:59.996000;00:12:54.593000
3;2;23;3.6.1;3;0.5813953488372093;00:13:20.004000;00:20:00.001000;00:09:59.996000;00:05:46.412000
3;2;23;5.1.4;2;0.3875968992248062;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;2;23;8.1.9;2;0.3875968992248062;01:25:00.002000;02:19:59.998000;00:29:59.997000;01:17:46.905000
3;2;24;5.3.1;4;33.333333333333336;00:49:59.998000;01:50:00.001000;00:09:59.996000;00:45:27.639000
3;2;24;6.1.1;4;33.333333333333336;01:54:59.999000;03:49:59.998000;01:00:00.003000;01:18:31.686000
3;2;25;6.1.1;979;40.42113955408754;00:48:07.842000;05:50:00.004000;00:09:59.996000;00:44:48.682000
3;2;25;5.1.9;568;23.451692815854663;01:03:31.268000;08:10:00.002000;00:09:59.996000;00:59:31.456000
3;2;25;1.2.9;136;5.615194054500414;01:29:46.764000;05:30:00.003000;00:09:59.996000;01:10:09.494000
3;2;25;3.4.4;131;5.408753096614369;00:29:18.776000;02:30:00.003000;00:09:59.996000;00:25:09.097000
3;2;25;0.2.1;93;3.8398018166804295;00:50:06.452000;04:09:59.999000;00:09:59.996000;00:47:54.087000
3;2;25;3.8.4;81;3.3443435177539222;00:14:11.852000;01:00:00.003000;00:09:59.996000;00:09:36.003000
3;2;25;3.6.9;55;2.27085053674649;01:10:10.911000;05:50:00.004000;00:09:59.996000;01:03:57.516000
3;2;25;6.1.3;40;1.6515276630883569;00:50:29.996000;03:49:59.998000;00:09:59.996000;00:55:14.166000
3;2;25;5.2.9;36;1.4863748967795212;01:46:23.336000;07:59:59.997000;00:09:59.996000;01:43:53.985000
3;2;25;6.1.2;27;1.1147811725846408;00:35:33.337000;01:30:00;00:09:59.996000;00:30:17.856000
3;2;25;4.1.1;22;0.9083402146985962;02:35:54.545000;13:50:00.001000;00:09:59.996000;02:57:45.285000
3;2;25;3.2.5;19;0.7844756399669695;00:12:37.892000;00:29:59.997000;00:09:59.996000;00:06:32.023000
3;2;25;3.2.4;18;0.7431874483897606;00:11:40.004000;00:29:59.997000;00:09:59.996000;00:05:08.699000
3;2;25;3.8.3;17;0.7018992568125517;00:38:14.119000;03:00:00;00:09:59.996000;00:46:40.103000
3;2;25;3.9.2;17;0.7018992568125517;00:52:21.176000;03:00:00;00:09:59.996000;00:47:38.112000
3;2;25;5.1.3;16;0.6606110652353427;01:52:30;09:00:00;00:09:59.996000;02:13:35.484000
3;2;25;3.8.1;15;0.6193228736581338;00:29:20.003000;01:50:00.001000;00:09:59.996000;00:27:38.223000
3;2;25;4.3.2;11;0.4541701073492981;01:16:21.818000;04:30:00;00:09:59.996000;01:19:09.278000
3;2;25;5.3.1;11;0.4541701073492981;00:31:49.094000;01:39:59.996000;00:09:59.996000;00:32:48.477000
3;2;25;5.1.1;10;0.4128819157720892;01:03:00;03:00:00;00:09:59.996000;00:54:10.230000
3;2;25;4.3.9;9;0.3715937241948803;00:28:53.331000;01:30:00;00:09:59.996000;00:25:42.724000
3;2;25;5.1.4;8;0.33030553261767137;00:29:59.997000;01:09:59.999000;00:09:59.996000;00:23:54.275000
3;2;25;6.1.9;8;0.33030553261767137;01:27:30.001000;03:49:59.998000;00:09:59.996000;01:17:13.727000
3;2;25;7.1.1;8;0.33030553261767137;00:54:59.996000;03:00:00;00:09:59.996000;01:01:10.730000
3;2;25;2.2.1;7;0.2890173410404625;01:01:25.712000;02:50:00.004000;00:09:59.996000;00:58:25.913000
3;2;25;4.3.1;6;0.24772914946325353;00:43:20.001000;01:00:00.003000;00:20:00.001000;00:16:19.793000
3;2;25;3.1.1;5;0.2064409578860446;00:22:00.002000;00:40:00.002000;00:09:59.996000;00:13:02.300000
3;2;25;4.2.4;5;0.2064409578860446;00:38:00.001000;01:30:00;00:09:59.996000;00:33:27.988000
3;2;25;5.2.2;5;0.2064409578860446;01:30:00;01:59:59.997000;00:40:00.002000;00:41:13.865000
3;2;25;1.1.1;4;0.16515276630883569;04:09:59.999000;05:50:00.004000;01:30:00;01:56:19.971000
3;2;25;4.2.2;4;0.16515276630883569;03:12:30.004000;04:59:59.997000;01:20:00.004000;01:30:41.507000
3;2;25;7.1.9;4;0.16515276630883569;00:45:00;01:59:59.997000;00:09:59.996000;00:50:39.733000
3;2;25;3.2.3;3;0.12386457473162676;00:29:59.997000;00:40:00.002000;00:20:00.001000;00:09:59.996000
3;2;25;4.2.3;3;0.12386457473162676;00:56:40.004000;01:50:00.001000;00:09:59.996000;00:50:19.931000
3;2;25;4.2.5;3;0.12386457473162676;01:16:39.996000;02:30:00.003000;00:20:00.001000;01:06:34.998000
3;2;25;4.2.9;3;0.12386457473162676;00:56:40.004000;01:59:59.997000;00:09:59.996000;00:56:51.746000
3;2;25;6.3.1;3;0.12386457473162676;00:13:20.004000;00:20:00.001000;00:09:59.996000;00:05:46.412000
3;2;25;7.3.2;3;0.12386457473162676;01:46:40.002000;04:09:59.999000;00:20:00.001000;02:05:02
3;2;25;8.1.1;3;0.12386457473162676;00:26:39.998000;00:49:59.998000;00:09:59.996000;00:20:48.998000
3;2;25;0.3.1;2;0.08257638315441784;00:15:00.003000;00:20:00.001000;00:09:59.996000;00:07:04.267000
3;2;25;3.5.4;2;0.08257638315441784;01:05:00.001000;01:09:59.999000;01:00:00.003000;00:07:04.267000
3;2;25;3.6.1;2;0.08257638315441784;00:24:59.999000;00:40:00.002000;00:09:59.996000;00:21:12.793000
3;2;25;5.1.5;2;0.08257638315441784;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;2;25;7.2.9;2;0.08257638315441784;00:15:00.003000;00:20:00.001000;00:09:59.996000;00:07:04.267000
3;2;25;7.3.1;2;0.08257638315441784;00:40:00.002000;01:09:59.999000;00:09:59.996000;00:42:25.586000
3;2;25;8.1.9;2;0.08257638315441784;00:15:00.003000;00:20:00.001000;00:09:59.996000;00:07:04.267000
3;2;25;9.9.9;2;0.08257638315441784;00:40:00.002000;00:40:00.002000;00:40:00.002000;00:00:00
3;3;01;0.2.1;13026;16.257706996829835;00:33:17.654000;03:29:59.997000;00:09:59.996000;00:22:37.214000
3;3;01;0.3.1;11914;14.869823519133321;00:16:07.585000;02:39:59.999000;00:09:59.996000;00:11:09.108000
3;3;01;3.1.1;10502;13.107511045655373;00:27:30.940000;06:00:00;00:09:59.996000;00:24:12.738000
3;3;01;0.1.1;9873;12.322458251166973;03:17:43.385000;10:00:00.003000;00:09:59.996000;01:39:52.980000
3;3;01;8.2.1;7737;9.656523801203164;01:00:39.159000;08:39:59.999000;00:09:59.996000;00:45:08.122000
3;3;01;3.2.1;5909;7.37500312024163;00:44:34.261000;05:30:00.003000;00:09:59.996000;00:39:45.340000
3;3;01;3.1.2;4390;5.479144304934975;00:23:56.996000;03:49:59.998000;00:09:59.996000;00:16:23.180000
3;3;01;5.3.1;2555;3.1888869474052073;00:54:31.234000;04:50:00.001000;00:09:59.996000;00:39:04.594000
3;3;01;3.3.1;1412;1.762312473477946;00:20:38.665000;02:30:00.003000;00:09:59.996000;00:17:16.791000
3;3;01;5.1.1;1212;1.5126931429569903;00:23:29.901000;04:20:00.004000;00:09:59.996000;00:23:40.494000
3;3;01;3.2.4;1009;1.2593295224782206;00:21:33.356000;03:09:59.996000;00:09:59.996000;00:17:30.270000
3;3;01;3.3.2;955;1.1919323032375626;00:51:28.584000;03:49:59.998000;00:09:59.996000;00:33:50.910000
3;3;01;5.1.4;758;0.9460572626744215;00:22:40.688000;02:10:00.002000;00:09:59.996000;00:15:56.206000
3;3;01;8.1.1;733;0.914854846359302;00:39:21.528000;03:40:00.002000;00:09:59.996000;00:25:54.898000
3;3;01;5.1.2;676;0.8437133371608297;00:35:23.073000;04:20:00.004000;00:09:59.996000;00:35:50.349000
3;3;01;3.9.1;542;0.6764683857117895;00:20:05.539000;03:00:00;00:09:59.996000;00:19:22.529000
3;3;01;0.3.9;509;0.6352811961758319;00:18:36.305000;01:59:59.997000;00:09:59.996000;00:17:29.103000
3;3;01;8.1.2;499;0.6228002296497841;00:54:10.100000;06:29:59.997000;00:09:59.996000;00:37:55.906000
3;3;01;3.4.1;482;0.6015825865555029;01:04:50.039000;06:00:00;00:09:59.996000;00:53:31.505000
3;3;01;3.8.1;416;0.5192082074835875;00:17:17.016000;02:10:00.002000;00:09:59.996000;00:15:38.019000
3;3;01;8.1.9;410;0.5117196275679589;00:46:16.101000;05:39:59.999000;00:09:59.996000;00:32:24.544000
3;3;01;3.4.3;375;0.4680362447267916;00:18:41.602000;01:59:59.997000;00:09:59.996000;00:16:23.362000
3;3;01;7.2.2;370;0.4617957614637678;00:45:47.028000;03:00:00;00:09:59.996000;00:30:33.624000
3;3;01;7.2.9;337;0.4206085719278101;00:49:38.631000;03:49:59.998000;00:09:59.996000;00:39:27.092000
3;3;01;4.2.4;278;0.3469708694241282;00:36:54.389000;03:29:59.997000;00:09:59.996000;00:33:32.187000
3;3;01;8.3.1;251;0.31327225980379914;00:33:39.920000;03:00:00;00:09:59.996000;00:30:33.399000
3;3;01;7.1.3;242;0.30203938993035623;01:03:30.741000;04:30:00;00:09:59.996000;00:43:04.932000
3;3;01;9.9.5;240;0.29954319662514667;00:28:15.004000;02:19:59.998000;00:09:59.996000;00:22:05.627000
3;3;01;3.8.3;210;0.2621002970470033;00:31:11.433000;03:00:00;00:09:59.996000;00:28:53.219000
3;3;01;5.1.5;206;0.25710791043658426;00:28:26.797000;03:29:59.997000;00:09:59.996000;00:25:53.930000
3;3;01;3.2.3;179;0.2234093008162552;00:25:28.494000;04:00:00.003000;00:09:59.996000;00:33:40.412000
3;3;01;4.3.2;145;0.18097401462769275;00:36:53.793000;03:00:00;00:09:59.996000;00:32:09.398000
3;3;01;3.2.9;127;0.15850827488080677;00:17:57.166000;02:19:59.998000;00:09:59.996000;00:19:58.428000
3;3;01;3.7.1;126;0.15726017822820199;00:23:39.051000;01:59:59.997000;00:09:59.996000;00:21:51.474000
3;3;01;3.8.2;109;0.13604253513392076;00:56:03.301000;03:20:00.001000;00:09:59.996000;00:39:41.901000
3;3;01;3.5.3;99;0.123561568607873;00:59:29.694000;04:00:00.003000;00:09:59.996000;00:51:30.917000
3;3;01;7.3.2;96;0.11981727865005866;01:12:55.002000;04:30:00;00:09:59.996000;00:50:20.665000
3;3;01;3.2.2;94;0.1173210853448491;00:46:22.979000;04:20:00.004000;00:09:59.996000;00:44:00.894000
3;3;01;3.4.2;92;0.11482489203963955;00:43:15.655000;04:20:00.004000;00:09:59.996000;00:39:48.614000
3;3;01;7.3.1;81;0.101095828860987;00:50:07.411000;03:00:00;00:09:59.996000;00:33:53.580000
3;3;01;0.1.2;68;0.08487057237712488;01:50:35.295000;08:10:00.002000;00:09:59.996000;01:48:13.617000
3;3;01;6.1.5;67;0.08362247572452011;00:32:23.283000;01:39:59.996000;00:09:59.996000;00:21:23.844000
3;3;01;7.3.9;67;0.08362247572452011;00:27:36.720000;03:00:00;00:09:59.996000;00:28:23.756000
3;3;01;7.3.4;64;0.07987818576670576;00:54:59.996000;03:09:59.996000;00:09:59.996000;00:40:28.402000
3;3;01;4.2.5;57;0.07114150919847234;00:44:02.103000;04:59:59.997000;00:09:59.996000;00:59:05.770000
3;3;01;7.1.1;54;0.067397219240658;01:00:33.336000;04:00:00.003000;00:09:59.996000;00:56:58.874000
3;3;01;3.4.9;51;0.06365292928284366;01:11:22.356000;04:50:00.001000;00:09:59.996000;01:01:26.990000
3;3;01;6.1.1;50;0.06240483263023889;00:42:23.996000;03:09:59.996000;00:09:59.996000;00:40:29.093000
3;3;01;7.1.9;43;0.05366815606200545;01:22:33.485000;04:39:59.996000;00:09:59.996000;00:58:06.525000
3;3;01;3.1.9;40;0.04992386610419111;00:32:29.996000;03:00:00;00:09:59.996000;00:28:48.052000
3;3;01;3.5.4;38;0.04742767279898155;00:30:31.576000;01:50:00.001000;00:09:59.996000;00:24:22.709000
3;3;01;1.2.9;37;0.04617957614637678;01:22:58.377000;06:49:59.998000;00:09:59.996000;01:34:02.456000
3;3;01;3.2.5;29;0.036194802925538554;00:10:41.382000;00:20:00.001000;00:09:59.996000;00:02:34.725000
3;3;01;2.2.1;26;0.03245051296772422;01:13:50.773000;04:00:00.003000;00:09:59.996000;00:54:24.693000
3;3;01;3.3.9;25;0.031202416315119445;00:42:00.003000;01:59:59.997000;00:09:59.996000;00:29:43.253000
3;3;01;3.5.2;24;0.029954319662514665;01:37:05.002000;03:00:00;00:09:59.996000;00:55:21.769000
3;3;01;9.9.9;22;0.02745812635730511;00:39:05.458000;01:50:00.001000;00:20:00.001000;00:16:52.651000
3;3;01;1.1.1;21;0.026210029704700332;01:01:54.284000;04:00:00.003000;00:09:59.996000;01:09:54.081000
3;3;01;3.9.2;21;0.026210029704700332;00:49:02.853000;02:39:59.999000;00:09:59.996000;00:36:51.918000
3;3;01;3.5.9;18;0.022465739746886;02:05:33.337000;10:00:00.003000;00:09:59.996000;02:16:51.897000
3;3;01;7.2.1;18;0.022465739746886;00:43:53.334000;02:10:00.002000;00:09:59.996000;00:36:19.310000
3;3;01;4.1.1;15;0.018721449789071667;00:32:40.001000;01:59:59.997000;00:09:59.996000;00:32:10.504000
3;3;01;5.1.3;15;0.018721449789071667;00:45:20.002000;03:29:59.997000;00:09:59.996000;01:04:21.017000
3;3;01;3.4.4;11;0.013729063178652554;00:22:43.634000;00:40:00.002000;00:09:59.996000;00:11:02.230000
3;3;01;4.2.3;11;0.013729063178652554;00:40:00.002000;02:10:00.002000;00:09:59.996000;00:40:00.002000
3;3;01;7.3.5;11;0.013729063178652554;01:14:32.729000;04:30:00;00:09:59.996000;01:26:52.503000
3;3;01;4.2.9;8;0.009984773220838222;00:12:30.004000;00:20:00.001000;00:09:59.996000;00:04:37.750000
3;3;01;6.1.9;8;0.009984773220838222;00:38:44.998000;01:59:59.997000;00:09:59.996000;00:37:57.685000
3;3;01;3.5.1;4;0.004992386610419111;00:40:00.002000;01:20:00.004000;00:09:59.996000;00:31:37.370000
3;3;01;5.1.9;4;0.004992386610419111;00:29:59.997000;01:30:00;00:09:59.996000;00:40:00.002000
3;3;01;6.3.1;4;0.004992386610419111;00:57:30.004000;02:30:00.003000;00:09:59.996000;01:06:01.060000
3;3;01;2.1.2;3;0.0037442899578143327;02:06:40.003000;03:20:00.001000;00:20:00.001000;01:34:30.976000
3;3;01;3.6.2;3;0.0037442899578143327;00:13:20.004000;00:20:00.001000;00:09:59.996000;00:05:46.412000
3;3;01;0.3.2;2;0.0024961933052095554;00:54:59.996000;01:00:00.003000;00:49:59.998000;00:07:04.267000
3;3;01;4.2.1;2;0.0024961933052095554;01:54:59.999000;01:59:59.997000;01:50:00.001000;00:07:04.267000
3;3;01;4.3.9;2;0.0024961933052095554;00:15:00.003000;00:20:00.001000;00:09:59.996000;00:07:04.267000
3;3;03;5.1.2;1335;42.857142857142854;00:52:06.289000;06:00:00;00:09:59.996000;00:45:15.362000
3;3;03;0.2.1;489;15.69823434991974;00:49:40.368000;04:00:00.003000;00:09:59.996000;00:37:43.239000
3;3;03;4.2.9;306;9.823434991974317;00:35:47.057000;03:00:00;00:09:59.996000;00:30:06.417000
3;3;03;4.2.4;167;5.36115569823435;00:49:20.479000;03:40:00.002000;00:09:59.996000;00:41:16.613000
3;3;03;4.2.5;164;5.264847512038523;00:39:45.366000;05:10:00.002000;00:09:59.996000;00:46:31.359000
3;3;03;3.1.1;128;4.109149277688603;00:27:15.941000;03:00:00;00:09:59.996000;00:26:17.085000
3;3;03;8.2.1;124;3.9807383627608344;00:56:07.742000;03:29:59.997000;00:09:59.996000;00:37:45.382000
3;3;03;0.3.1;72;2.311396468699839;00:14:18.332000;00:49:59.998000;00:09:59.996000;00:08:11.547000
3;3;03;7.3.2;48;1.5409309791332262;01:21:02.497000;03:00:00;00:09:59.996000;00:49:31.115000
3;3;03;0.1.1;46;1.4767255216693418;02:47:23.482000;06:00:00;00:09:59.996000;01:31:29.528000
3;3;03;3.1.2;41;1.3162118780096308;00:24:08.781000;01:00:00.003000;00:09:59.996000;00:13:46.779000
3;3;03;5.3.1;38;1.219903691813804;00:58:56.844000;04:20:00.004000;00:09:59.996000;00:51:14.604000
3;3;03;3.2.1;28;0.8988764044943819;00:53:34.287000;08:10:00.002000;00:09:59.996000;01:32:03.803000
3;3;03;5.1.4;15;0.4815409309791332;00:22:39.996000;01:00:00.003000;00:09:59.996000;00:17:30.710000
3;3;03;5.1.3;12;0.38523274478330655;00:40:00.002000;03:00:00;00:09:59.996000;00:46:19.142000
3;3;03;3.2.4;11;0.35313001605136435;00:13:38.182000;00:29:59.997000;00:09:59.996000;00:06:44.516000
3;3;03;4.2.1;10;0.3210272873194221;01:20:00.004000;02:30:00.003000;00:29:59.997000;00:46:25.674000
3;3;03;8.1.1;10;0.3210272873194221;00:26:00.004000;00:49:59.998000;00:09:59.996000;00:12:38.946000
3;3;03;3.8.4;7;0.22471910112359547;00:55:42.859000;02:19:59.998000;00:09:59.996000;00:48:56.468000
3;3;03;0.3.9;6;0.19261637239165327;00:26:39.998000;01:09:59.999000;00:09:59.996000;00:22:30.553000
3;3;03;8.1.9;5;0.16051364365971105;00:20:00.001000;00:29:59.997000;00:09:59.996000;00:07:04.267000
3;3;03;3.3.1;4;0.12841091492776885;00:22:30;01:00:00.003000;00:09:59.996000;00:24:59.999000
3;3;03;4.2.3;4;0.12841091492776885;00:22:30;00:49:59.998000;00:09:59.996000;00:18:55.780000
3;3;03;5.1.1;4;0.12841091492776885;00:37:30.003000;01:00:00.003000;00:09:59.996000;00:26:17.975000
3;3;03;7.1.1;4;0.12841091492776885;02:57:30.001000;05:30:00.003000;01:20:00.004000;01:48:07.681000
3;3;03;3.3.2;3;0.09630818619582664;00:33:19.996000;00:49:59.998000;00:20:00.001000;00:15:16.514000
3;3;03;3.4.1;3;0.09630818619582664;00:53:19.997000;01:09:59.999000;00:29:59.997000;00:20:48.998000
3;3;03;8.1.2;3;0.09630818619582664;00:36:40.003000;01:00:00.003000;00:20:00.001000;00:20:48.998000
3;3;03;3.2.9;2;0.06420545746388444;00:20:00.001000;00:29:59.997000;00:09:59.996000;00:14:08.526000
3;3;03;3.7.1;2;0.06420545746388444;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;3;03;4.1.1;2;0.06420545746388444;01:59:59.997000;03:00:00;01:00:00.003000;01:24:51.172000
3;3;03;4.3.2;2;0.06420545746388444;00:24:59.999000;00:40:00.002000;00:09:59.996000;00:21:12.793000
3;3;03;5.1.5;2;0.06420545746388444;00:49:59.998000;01:30:00;00:09:59.996000;00:56:34.112000
3;3;03;6.1.1;2;0.06420545746388444;00:54:59.996000;01:39:59.996000;00:09:59.996000;01:03:38.379000
3;3;03;7.2.2;2;0.06420545746388444;00:35:00.004000;01:00:00.003000;00:09:59.996000;00:35:21.319000
3;3;03;7.3.1;2;0.06420545746388444;00:29:59.997000;00:29:59.997000;00:29:59.997000;00:00:00
3;3;03;9.9.5;2;0.06420545746388444;00:45:00;01:00:00.003000;00:29:59.997000;00:21:12.793000
3;3;04;0.3.1;46;28.220858895705526;00:14:46.956000;00:49:59.998000;00:09:59.996000;00:08:21.820000
3;3;04;0.1.1;32;19.631901840490794;03:25:37.497000;06:40:00.002000;00:09:59.996000;01:45:25.871000
3;3;04;0.2.1;31;19.01840490797546;00:37:05.802000;01:30:00;00:09:59.996000;00:23:58.275000
